time,position_type,lat,lon,alt,VN,VE,VD,heading
1769.97878,sps,58.111896,56.4263956,184.74,-17.693,-0.073,0.257,179.0621483740735
1770.97878,sps,58.1117367,56.4263935,184.435,-17.77,-0.161,0.27,180.64949665367251
1771.9788,sps,58.1115774,56.4263885,184.135,-17.741,-0.376,0.263,180.27411147778048
1772.9788,sps,58.1114197,56.4263792,183.869,-17.496,-0.641,0.224,182.73614066783176
1773.9788,sps,58.1112641,56.4263686,183.553,-17.256,-0.632,0.283,181.9177820649158
1774.97882,sps,58.11111,56.4263595,183.194,-17.13,-0.513,0.319,182.01444318161776
1775.97882,sps,58.1109567,56.4263497,182.854,-17.056,-0.623,0.292,181.34137657731367
1776.97884,sps,58.110804,56.4263381,182.607,-16.989,-0.732,0.207,182.86707817414714
1777.97884,sps,58.110652,56.4263248,182.338,-16.908,-0.822,0.232,181.7564107897079
1778.97884,sps,58.1105005,56.4263089,182.06,-16.875,-1.01,0.246,183.421591006339
1779.97886,sps,58.1103496,56.4262892,181.841,-16.779,-1.242,0.163,184.13682161853004
1780.97886,sps,58.1101997,56.4262673,181.668,-16.677,-1.33,0.128,184.257050136136
1781.97886,sps,58.1100509,56.4262457,181.487,-16.527,-1.267,0.142,183.0877677520562
1782.97888,sps,58.1099034,56.4262244,181.376,-16.389,-1.274,0.074,184.64804269515116
1783.97888,sps,58.109757,56.4262026,181.255,-16.286,-1.311,0.094,184.72399545228896
1784.97888,sps,58.1096092,56.4261802,181.092,-16.546,-1.341,0.125,183.43965168878896
1785.9789,sps,58.1094591,56.4261575,180.971,-16.789,-1.351,0.077,184.27875886840994
1786.9789,sps,58.109308,56.4261353,180.846,-16.857,-1.309,0.083,184.1986487982126
1787.9789,sps,58.1091564,56.4261138,180.654,-16.902,-1.272,0.158,184.24585891575308
1788.97892,sps,58.1090044,56.4260906,180.579,-16.947,-1.424,0.026,184.08794936035673
1789.97892,sps,58.1088513,56.4260655,180.686,-17.104,-1.524,-0.161,184.11163949502603
1790.97894,sps,58.1086966,56.4260383,180.741,-17.288,-1.657,-0.074,186.1773763578037
1791.97894,sps,58.1085398,56.4260092,180.808,-17.551,-1.762,-0.096,184.26738314411503
1792.97894,sps,58.1083802,56.42598,180.864,-17.878,-1.712,-0.083,185.5600524321643
1793.97896,sps,58.1082176,56.4259514,180.921,-18.224,-1.698,-0.071,185.57037499672464
1794.97896,sps,58.1080518,56.4259233,181.016,-18.568,-1.66,-0.133,185.5306957860051
1795.97896,sps,58.1078851,56.4258954,181.145,-18.573,-1.648,-0.165,184.2029697863675
1796.97898,sps,58.107719,56.4258686,181.347,-18.477,-1.571,-0.226,183.4002115024289
1797.97898,sps,58.1075527,56.4258422,181.509,-18.541,-1.56,-0.184,183.67263235129775
1798.97898,sps,58.1073857,56.4258161,181.686,-18.633,-1.537,-0.202,183.78167103121768
1799.979,sps,58.107218,56.4257895,181.895,-18.702,-1.6,-0.242,183.98778939611253
1800.979,sps,58.1070497,56.4257616,182.133,-18.753,-1.672,-0.265,184.93654574459572
1801.97902,sps,58.1068812,56.4257326,182.445,-18.787,-1.737,-0.345,185.80464003595637
1802.97902,sps,58.1067124,56.425702,182.726,-18.815,-1.846,-0.299,186.11240957140348
1803.97902,sps,58.1065433,56.4256716,183.027,-18.837,-1.776,-0.315,184.5988239533293
1804.97904,sps,58.1063745,56.4256436,183.345,-18.8,-1.61,-0.339,183.77810994121043
